"","Random_Lake_Effect","DOWID","mean_LAT","mean_LONG","Latitidue","Longitude","Latitude"
"721",0.440369850748401,"38055700",476828,914592,47.6828,-91.4592,47.6828
"722",-0.206371017636572,"38055900",NA,NA,NA,NA,NA
"723",-0.236029419017069,"38056100",NA,NA,NA,NA,NA
"724",0.886323912605392,"38057300",476539,914808,47.6539,-91.4808,47.6539
"725",0.416705245110136,"38059600",478092,914157,47.8092,-91.4157,47.8092
"726",0.382744551242585,"38060000",NA,NA,NA,NA,NA
"727",0.648601542593194,"38060500",479098,915023,47.9098,-91.5023,47.9098
"728",0.780154724489378,"38060800",478954,914371,47.8954,-91.4371,47.8954
"729",0.000501466749053555,"38061900",480074,914669,48.0074,-91.4669,48.0074
"730",0.200836257600815,"38063500",NA,NA,NA,NA,NA
"731",0.531205625036442,"38064000",479417,915663,47.9417,-91.5663,47.9417
"732",-0.48252812905161,"38064200",480044,915545,48.0044,-91.5545,48.0044
"733",0.269004466953075,"38064400",479752,915522,47.9752,-91.5522,47.9752
"734",0.44435483651148,"38064500",480728,916809,48.0728,-91.6809,48.0728
"735",0.767725862968834,"38065600",474824.827586207,916136.827586207,47.4824827586207,-91.6136827586207,47.4824827586207
"736",0.564256402163859,"38065800",476253,915652,47.6253,-91.5652,47.6253
"737",0.842360242202011,"38065900",476108,915439,47.6108,-91.5439,47.6108
"738",0.749276969477152,"38066400",476986,916313,47.6986,-91.6313,47.6986
"739",0.733705876215429,"38066500",477056,916458,47.7056,-91.6458,47.7056
"740",0.544743503376114,"38066600",476839,916308,47.6839,-91.6308,47.6839
"741",0.128009306324696,"38067000",NA,NA,NA,NA,NA
"742",0.185208562265565,"38067100",476832,915662,47.6832,-91.5662,47.6832
"743",-0.0420450304629572,"38067300",476839,916093,47.6839,-91.6093,47.6839
"744",0.198247094058733,"38067400",476690,916091,47.669,-91.6091,47.669
"745",-0.329831729656938,"38067500",476691,916302,47.6691,-91.6302,47.6691
"746",0.827863715766007,"38068600",476397,915440,47.6397,-91.544,47.6397
"747",0.113457091201344,"38068800",477980,915874,47.798,-91.5874,47.798
"748",0.810085697949257,"38069100",477552,916083,47.7552,-91.6083,47.7552
"749",0.620572126715836,"38070100",478403,915644,47.8403,-91.5644,47.8403
"750",1.00754256200965,"38070500",478266,916286,47.8266,-91.6286,47.8266
"751",0.337457308212679,"38071400",479557,915446,47.9557,-91.5446,47.9557
"752",0.288748715646747,"38071500",479275,915448,47.9275,-91.5448,47.9275
"753",0.304432167854185,"38071800",479273,915879,47.9273,-91.5879,47.9273
"754",-0.199588611889385,"38072000",479273,915879,47.9273,-91.5879,47.9273
"755",-0.0847170627831514,"38072200",478987,916295,47.8987,-91.6295,47.8987
"756",0.759423302937307,"38073500",475682,916877,47.5682,-91.6877,47.5682
"757",1.06146545029585,"38073600",477552,916725,47.7552,-91.6725,47.7552
"758",0.34383371284481,"38073800",478986,916951,47.8986,-91.6951,47.8986
"759",0.158792897003223,"38074100",479126,916737,47.9126,-91.6737,47.9126
"760",-0.130642725049698,"38078000",479562,917607,47.9562,-91.7607,47.9562
"761",0.622915793916269,"38078200",478488.941176471,917261.882352941,47.8488941176471,-91.7261882352941,47.8488941176471
"762",0.672956799094739,"38078400",479790,917235,47.979,-91.7235,47.979
"763",1.01225799583883,"38078600",480415,917891,48.0415,-91.7891,48.0415
"764",0.249753902544579,"38079200",NA,NA,NA,NA,NA
"765",-0.108119280814242,"38081000",475730,914730,47.573,-91.473,47.573
"766",0.415456922451741,"38081100",479744,916804,47.9744,-91.6804,47.9744
"767",0.292412972183627,"38081700",481736,918092,48.1736,-91.8092,48.1736
"768",0.855686449571286,"38090900",475816,913101,47.5816,-91.3101,47.5816
"769",-0.352335706661754,"39000200",493597,951033,49.3597,-95.1033,49.3597
"770",-1.48514013289879,"40000100",442610,935350,44.261,-93.535,44.261
"771",-0.373914447386884,"40000200",442180,935756,44.218,-93.5756,44.218
"772",-0.787002522015434,"40001000",443484,935755,44.3484,-93.5755,44.3484
"773",0.0927859378642386,"40001400",443047,936359,44.3047,-93.6359,44.3047
"774",-1.73356373877998,"40002000",NA,NA,NA,NA,NA
"775",-0.446004096987625,"40003100",442323,936561,44.2323,-93.6561,44.2323
"776",-0.140175448430981,"40003200",443337,936764,44.3337,-93.6764,44.3337
"777",-0.0140164964546747,"40003300",NA,NA,NA,NA,NA
"778",-0.263416356491284,"40005700",442034,936766,44.2034,-93.6766,44.2034
"779",-0.971770059312374,"40006300",442612,937166,44.2612,-93.7166,44.2612
"780",-0.795562065314134,"40007900",444352,936967,44.4352,-93.6967,44.4352
"781",0.254348382027364,"40009200",NA,NA,NA,NA,NA
"782",-1.35695349157797,"40009202",442901,937983,44.2901,-93.7983,44.2901
"783",-1.06685384128524,"40009204",442736,937833,44.2736,-93.7833,44.2736
"784",-1.15222175190672,"40011700",442469,938984,44.2469,-93.8984,44.2469
"785",-1.55973524423601,"40012400",443049,939189,44.3049,-93.9189,44.3049
"786",-0.296324036428218,"41002100",443789,960891,44.3789,-96.0891,44.3789
"787",-0.000176929997631891,"41004300",442922,962103,44.2922,-96.2103,44.2922
"788",-0.51697297529492,"41006700",445109,962917,44.5109,-96.2917,44.5109
"789",-0.229335244557757,"41008900",443934,963941,44.3934,-96.3941,44.3934
"790",-0.580617025837907,"41011000",444954,964480,44.4954,-96.448,44.4954
"791",-0.840119754186661,"42001400",446089,956752,44.6089,-95.6752,44.6089
"792",-0.0937478118993866,"42002000",445649,956345,44.5649,-95.6345,44.5649
"793",-1.70554062369902,"42004700",442460,958644,44.246,-95.8644,44.246
"794",-0.70129564916224,"42005200",442904,959273,44.2904,-95.9273,44.2904
"795",0.132263156265499,"43001200",449570,940222,44.957,-94.0222,44.957
"796",-1.52408107753569,"43004000",448997,942253,44.8997,-94.2253,44.8997
"797",-0.567417093520089,"43007300",449430,943476,44.943,-94.3476,44.943
"798",-1.45889749044372,"43008400",448122,943856,44.8122,-94.3856,44.8122
"799",-0.652402807078993,"43008500",448996,943892,44.8996,-94.3892,44.8996
"800",-0.501700984084474,"43010400",449429,944297,44.9429,-94.4297,44.9429
"801",-0.01393942677424,"43010900",449429,944297,44.9429,-94.4297,44.9429
"802",-1.06290238504397,"43011500",449864,944293,44.9864,-94.4293,44.9864
"803",-0.627609014469224,"44000100",473326,955619,47.3326,-95.5619,47.3326
"804",-0.752427926423255,"44000300",471587,955828,47.1587,-95.5828,47.1587
"805",0.0634772220255377,"44000600",472168,955831,47.2168,-95.5831,47.2168
"806",-0.0170931751806563,"44001400",472445,956261,47.2445,-95.6261,47.2445
"807",-0.642142196525293,"44002300",472445,956261,47.2445,-95.6261,47.2445
"808",-0.0322937141532263,"44003800",474326,956675,47.4326,-95.6675,47.4326
"809",0.0920631172363953,"44004500",471868,956889,47.1868,-95.6889,47.1868
"810",-0.138645093846172,"45011900",NA,NA,NA,NA,NA
"811",-2.4099056141594,"46001200",NA,NA,NA,NA,NA
"812",-1.96628401105516,"46002400",436521,944570,43.6521,-94.457,43.6521
"813",-2.01473723186817,"46003000",436376,944797,43.6376,-94.4797,43.6376
"814",-2.09116662234751,"46003100",436087,944798,43.6087,-94.4798,43.6087
"815",-1.39772486632195,"46005200",435514,945818,43.5514,-94.5818,43.5514
"816",-1.38610391915071,"46010900",436818,946643,43.6818,-94.6643,43.6818
"817",-1.03938862733261,"46013300",437257,947635,43.7257,-94.7635,43.7257
"818",-2.20488185063655,"46014500",NA,NA,NA,NA,NA
"819",-0.221804880604302,"47000200",452178,942660,45.2178,-94.266,45.2178
"820",-0.988217577996989,"47001500",449866,943276,44.9866,-94.3276,44.9866
"821",-0.482934565802228,"47002300",451458,943068,45.1458,-94.3068,45.1458
"822",0.151077958646078,"47002500",451319,942861,45.1319,-94.2861,45.1319
"823",0.0148317665507801,"47003800",450737,942660,45.0737,-94.266,45.0737
"824",-0.0938924676079637,"47004200",452766,942711,45.2766,-94.2711,45.2766
"825",-0.429575267817954,"47004600",450733,943722,45.0733,-94.3722,45.0733
"826",-1.14080522203163,"47004900",449814,944259,44.9814,-94.4259,44.9814
"827",-0.329235368937337,"47005000",450593,944498,45.0593,-94.4498,45.0593
"828",-0.0197397103373603,"47006100",450015,944915,45.0015,-94.4915,45.0015
"829",-1.35825987189436,"47006200",450018,944704,45.0018,-94.4704,45.0018
"830",-0.39419849002,"47006400",450105,944203,45.0105,-94.4203,45.0105
"831",0.048236802074168,"47006800",450734,944089,45.0734,-94.4089,45.0734
"832",-0.42545904287683,"47008200",451596,944301,45.1596,-94.4301,45.1596
"833",-0.291305476819582,"47008800",451596,944301,45.1596,-94.4301,45.1596
"834",-0.0464026055689218,"47009500",452607,944553,45.2607,-94.4553,45.2607
"835",0.679647432824005,"47011900",450302,945326,45.0302,-94.5326,45.0302
"836",-1.48467383116233,"47012900",450731,945941,45.0731,-94.5941,45.0731
"837",-1.55595082219634,"47013400",450878,945325,45.0878,-94.5325,45.0878
"838",-0.898208168223794,"47013402",NA,NA,NA,NA,NA
"839",-0.828425721765165,"48000200",463383,936970,46.3383,-93.697,46.3383
"840",-0.169159431372639,"48001200",461055,936940,46.1055,-93.694,46.1055
"841",-0.174506289150741,"49001600",461207,939677,46.1207,-93.9677,46.1207
"842",-0.569907399205072,"49002400",459632,941663,45.9632,-94.1663,45.9632
"843",-0.998545657236143,"49003500",460711,943998,46.0711,-94.3998,46.0711
"844",-0.034191214253171,"49003600",463111,943858,46.3111,-94.3858,46.3111
"845",-0.0973975067747844,"49007900",462086,945436,46.2086,-94.5436,46.2086
"846",-0.308723522418302,"49012700",462456,946338,46.2456,-94.6338,46.2456
"847",-0.767175178393002,"49013700",462021,945884,46.2021,-94.5884,46.2021
"848",0.664022188322446,"49014000",458103,946540,45.8103,-94.654,45.8103
"849",0.525877182478971,"50000200",NA,NA,NA,NA,NA
"850",-1.2394975822275,"51001800",NA,NA,NA,NA,NA
"851",-0.67852191239054,"51002000",NA,NA,NA,NA,NA
"852",-1.74653217136262,"51004600",441454,957131,44.1454,-95.7131,44.1454
"853",-2.30461466564405,"51006300",441453,957536,44.1453,-95.7536,44.1453
"854",-1.73686225835635,"53002000",437830,955018,43.783,-95.5018,43.783
"855",-2.30827273023838,"53002100",437976,955015,43.7976,-95.5015,43.7976
"856",-1.7330470447006,"53002400",435945,955426,43.5945,-95.5426,43.5945
"857",-1.21987687053367,"53002800",436093,956432,43.6093,-95.6432,43.6093
"858",0.0604814405811851,"55000300",440289,924486,44.0289,-92.4486,44.0289
"859",-0.168363911909281,"55000400",442018,924609,44.2018,-92.4609,44.2018
"860",0.422662652392597,"55002100",NA,NA,NA,NA,NA
"861",0.271886930123804,"56003100",461295,953449,46.1295,-95.3449,46.1295
"862",0.0464573001604426,"56006600",461297,954276,46.1297,-95.4276,46.1297
"863",0.360360376774391,"56011400",465501,959793,46.5501,-95.9793,46.5501
"864",0.00101997350483048,"56011600",465498,960413,46.5498,-96.0413,46.5498
"865",-0.382966600009674,"56013000",466364,954877,46.6364,-95.4877,46.6364
"866",0.55544331979119,"56013800",462893,955422,46.2893,-95.5422,46.2893
"867",-0.0947640384330624,"56014100",464628,955423,46.4628,-95.5423,46.4628
"868",-0.0774721680964534,"56014200",466365,955533,46.6365,-95.5533,46.6365
"869",0.190389128936603,"56016000",466093,961873,46.6093,-96.1873,46.6093
"870",0.449945819241971,"56019100",462892,955837,46.2892,-95.5837,46.2892
"871",0.800800318320531,"56020900",464628,955423,46.4628,-95.5423,46.4628
"872",-0.249537275758798,"56022900",467228,956574,46.7228,-95.6574,46.7228
"873",0.37608145396016,"56023800",462312,956559,46.2312,-95.6559,46.2312
"874",0.552087561478225,"56023900",462897,956660,46.2897,-95.666,46.2897
"875",0.351105312849119,"56024000",463333,956665,46.3333,-95.6665,46.3333
"876",-0.348206345697903,"56024200",463762,956670,46.3762,-95.667,46.3762
"877",0.091978843225497,"56024300",465198,956679,46.5198,-95.6679,46.5198
"878",-0.539362463229226,"56025300",461584,956976,46.1584,-95.6976,46.1584
"879",-0.13909788467483,"56030200",462894,957283,46.2894,-95.7283,46.2894
"880",-0.331223089427177,"56031000",NA,NA,NA,NA,NA
"881",-0.0311825771722181,"56032800",465929,957309,46.5929,-95.7309,46.5929
"882",0.333755532983825,"56036000",466653,957207,46.6653,-95.7207,46.6653
"883",0.622023119400668,"56037700",462896,957889,46.2896,-95.7889,46.2896
"884",-0.210367459189041,"56037800",463589,957927,46.3589,-95.7927,46.3589
"885",0.198225381717757,"56037900",462896,958099,46.2896,-95.8099,46.2896
"886",-0.147999419354801,"56038300",464626,957906,46.4626,-95.7906,46.4626
"887",-0.091139051697652,"56038500",464916,958113,46.4916,-95.8113,46.4916
"888",-0.247149220621998,"56038601",465638,957912,46.5638,-95.7912,46.5638
"889",-0.450803678752488,"56038602",465638,957912,46.5638,-95.7912,46.5638
"890",0.16783448259503,"56038700",466362,957627,46.6362,-95.7627,46.6362
"891",0.167878827903218,"56038800",466657,958047,46.6657,-95.8047,46.6657
"892",0.260539865084186,"56040800",461438,958007,46.1438,-95.8007,46.1438
"893",0.441617128525037,"56043700",462023,958010,46.2023,-95.801,46.2023
"894",-0.572005136258011,"56044800",463458,958591,46.3458,-95.8591,46.3458
"895",0.117336800723391,"56047500",464195,958321,46.4195,-95.8321,46.4195
"896",0.298615801201217,"56048100",NA,NA,NA,NA,NA
"897",0.220184523159047,"56050100",465934,958755,46.5934,-95.8755,46.5934
"898",0.437869875218114,"56051900",465500,958751,46.55,-95.8751,46.55
"899",0.794588901501679,"56052300",466365,958042,46.6365,-95.8042,46.6365
"900",0.297871016859288,"56053200",466829,958634,46.6829,-95.8634,46.6829
"901",-0.103379889591473,"56061300",461157,959463,46.1157,-95.9463,46.1157
"902",0.216227912915684,"56065800",462896,959559,46.2896,-95.9559,46.2896
"903",-0.298604558653401,"56068400",463477,959149,46.3477,-95.9149,46.3477
"904",0.208534927167543,"56074701",465500,959585,46.55,-95.9585,46.55
"905",0.162121326041543,"56074702",465500,959585,46.55,-95.9585,46.55
"906",0.569111305635183,"56074900",466079,959376,46.6079,-95.9376,46.6079
"907",0.404312373561189,"56075900",466369,959714,46.6369,-95.9714,46.6369
"908",0.586383472323969,"56076000",466371,959930,46.6371,-95.993,46.6371
"909",0.30356353795039,"56078100",462316,960294,46.2316,-96.0294,46.2316
"910",0.45672283387934,"56078400",464203,960614,46.4203,-96.0614,46.4203
"911",0.39605134613191,"56078600",466957,960579,46.6957,-96.0579,46.6957
"912",0.583164114903285,"56082900",462461,960503,46.2461,-96.0503,46.2461
"913",0.444094101357763,"56087700",464058,960406,46.4058,-96.0406,46.4058
"914",0.573847662584964,"56091500",465932,960833,46.5932,-96.0833,46.5932
"915",-0.18204074432606,"56094500",462173,961730,46.2173,-96.173,46.2173
"916",0.180542113385855,"56095000",465947,961871,46.5947,-96.1871,46.5947
"917",0.126707338560415,"57005100",481000,962000,48.1,-96.2,48.1
"918",0.366796092808341,"58002400",460597.5,923998.5,46.05975,-92.39985,46.05975
"919",-0.028749480411043,"58004800",463821,926050,46.3821,-92.605,46.3821
"920",0.0794241822955364,"58006700",463680,927511,46.368,-92.7511,46.368
"921",0.144403021078108,"58008100",464258,927722,46.4258,-92.7722,46.4258
"922",0.856539191925731,"58009300",NA,NA,NA,NA,NA
"923",-0.0507793236073648,"58010700",462812,928555,46.2812,-92.8555,46.2812
"924",0.668557881036771,"58011900",458246,929703,45.8246,-92.9703,45.8246
"925",0.059987412833985,"58012300",461076,930022,46.1076,-93.0022,46.1076
"926",0.964786648961139,"58012800",461340,925810,46.134,-92.581,46.134
"927",0.0333445340237159,"58013800",NA,NA,NA,NA,NA
"928",-0.393549619061157,"58014200",458248,930315,45.8248,-93.0315,45.8248
"929",-0.963899911871935,"59000100",438853,963568,43.8853,-96.3568,43.8853
"930",-0.484064676719821,"60021700",475932,962050,47.5932,-96.205,47.5932
"931",-0.760793754174868,"60030500",476802,961266,47.6802,-96.1266,47.6802
"932",-1.05857211708151,"61000600",454630,952447,45.463,-95.2447,45.463
"933",0.329025517563939,"61002300",455923,951910,45.5923,-95.191,45.5923
"934",0.111566284880977,"61003700",454918,953670,45.4918,-95.367,45.4918
"935",0.339853353303359,"61004100",454487,953469,45.4487,-95.3469,45.4487
"936",0.618542082379106,"61006400",456794,952728,45.6794,-95.2728,45.6794
"937",0.454993990638892,"61006700",457083,952730,45.7083,-95.273,45.7083
"938",0.11421901482896,"61007200",454919,953874,45.4919,-95.3874,45.4919
"939",0.261660605629691,"61007800",457664,953978,45.7664,-95.3978,45.7664
"940",-0.173421218130558,"61011100",456186.133333333,954466.733333333,45.6186133333333,-95.4466733333333,45.6186133333333
"941",-0.0564388249242999,"61013000",455926,955205,45.5926,-95.5205,45.5926
"942",0.237189929458488,"61014900",NA,NA,NA,NA,NA
"943",-1.15960591995779,"61018000",455067,956342,45.5067,-95.6342,45.5067
"944",-0.573374524169763,"62000100",NA,NA,NA,NA,NA
"945",-0.710586504304958,"62000200",451000,930500,45.1,-93.05,45.1
"946",-0.452018326901654,"62000400",NA,NA,NA,NA,NA
"947",-0.206054787337094,"62000700",450137,930556,45.0137,-93.0556,45.0137
"948",0.276447091546364,"62001300",449848,930558,44.9848,-93.0558,44.9848
"949",-0.148083931288803,"62001600",449703,930150,44.9703,-93.015,44.9703
"950",-1.91436982702141,"62003400",NA,NA,NA,NA,NA
"951",-0.138312043916961,"62003801",450576,931162,45.0576,-93.1162,45.0576
"952",-0.415464509659706,"62004600",450865,931165,45.0865,-93.1165,45.0865
"953",-0.170917575297264,"62004800",450135,931361,45.0135,-93.1361,45.0135
"954",0.0931554942649908,"62005400",449991,931158,44.9991,-93.1158,44.9991
"955",-0.51189703175599,"62005600",450431,931162,45.0431,-93.1162,45.0431
"956",0.378198712972009,"62006100",450866,931370,45.0866,-93.137,45.0866
"957",-0.81527006962447,"62006700",450719,931981,45.0719,-93.1981,45.0719
"958",0.289988965162082,"62007300",450721,931163,45.0721,-93.1163,45.0721
"959",-0.929708206281955,"62007500",450575,931367,45.0575,-93.1367,45.0575
"960",-0.459352671499306,"62007800",450431,931569,45.0431,-93.1569,45.0431
"961",-0.208956188814529,"62008300",450428,932369,45.0428,-93.2369,45.0428
"962",-0.881182146089007,"62023700",NA,NA,NA,NA,NA
"963",0.239349764938498,"64005800",445352,951381,44.5352,-95.1381,44.5352
"964",-1.04396078745667,"65000200",447682,945487,44.7682,-94.5487,44.7682
"965",-0.665601077344967,"66000800",442471,934139,44.2471,-93.4139,44.2471
"966",-0.732275019263051,"66001000",442906,933126,44.2906,-93.3126,44.2906
"967",-1.29051163436906,"66001800",443196,933329,44.3196,-93.3329,44.3196
"968",-0.619586979922611,"66002700",444069,933319,44.4069,-93.3319,44.4069
"969",0.0600214627204741,"66003800",443340,934128,44.334,-93.4128,44.334
"970",-0.198990639034586,"66003900",443777,934127,44.3777,-93.4127,44.3777
"971",-0.442608605506018,"66004400",442325,934946,44.2325,-93.4946,44.2325
"972",-0.904597209563345,"66004700",443334,934530,44.3334,-93.453,44.3334
"973",-0.91745879545675,"66005200",442904,934134,44.2904,-93.4134,44.2904
"974",-0.482553275802859,"66005500",443777,934330,44.3777,-93.433,44.3777
"975",-0.229950971661435,"68000400",487058,955273,48.7058,-95.5273,48.7058
"976",0.68891013958443,"69000100",474674,918020,47.4674,-91.802,47.4674
"977",0.262404533213415,"69000300",478117,917842,47.8117,-91.7842,47.8117
"978",0.666369122201528,"69000400",478912.099009901,917329.069306931,47.8912099009901,-91.7329069306931,47.8912099009901
"979",0.93407336367955,"69003600",473358,918242,47.3358,-91.8242,47.3358
"980",0.135203407735042,"69004100",473784,918886,47.3784,-91.8886,47.3784
"981",0.0464764236680339,"69005000",475503,918214,47.5503,-91.8214,47.5503
"982",0.990178683753327,"69005600",477673,918314,47.7673,-91.8314,47.7673
"983",0.462900459415724,"69005800",477519,919156,47.7519,-91.9156,47.7519
"984",-0.231291827398666,"69005900",477519,919156,47.7519,-91.9156,47.7519
"985",0.142159249407766,"69006100",478094,918528,47.8094,-91.8528,47.8094
"986",0.159614153521129,"69006200",479544,918301,47.9544,-91.8301,47.9544
"987",-0.197387498189101,"69006300",479551,918525,47.9551,-91.8525,47.9551
"988",-0.151632502474523,"69006400",NA,NA,NA,NA,NA
"989",-0.0399762843961056,"69006500",479543,919160,47.9543,-91.916,47.9543
"990",-0.473107173728137,"69006600",478592.454545455,918288.727272727,47.8592454545455,-91.8288727272727,47.8592454545455
"991",-0.234610386616174,"69006900",478969,918732,47.8969,-91.8732,47.8969
"992",0.462651012103239,"69007000",479842,918101,47.9842,-91.8101,47.9842
"993",1.58164198148837,"69007800",480370,918175,48.037,-91.8175,48.037
"994",1.20959001956357,"69007900",480277,918541,48.0277,-91.8541,48.0277
"995",1.14979687741399,"69008000",480128,918975,48.0128,-91.8975,48.0128
"996",1.15098714401896,"69008200",479984,918760,47.9984,-91.876,47.9984
"997",0.17609395480993,"69008400",NA,NA,NA,NA,NA
"998",0.79295737335828,"69008500",479836,918974,47.9836,-91.8974,47.9836
"999",0.437450909382894,"69011300",472058,919303,47.2058,-91.9303,47.2058
"1000",-0.326173980987202,"69011400",NA,NA,NA,NA,NA
"1001",0.441526126414165,"69011500",477520,919797,47.752,-91.9797,47.752
"1002",0.0879204539532946,"69011700",478094,919331,47.8094,-91.9331,47.8094
"1003",0.463971908161817,"69011800",479830,919356,47.983,-91.9356,47.983
"1004",1.06299423168955,"69012000",479830,919356,47.983,-91.9356,47.983
"1005",0.511496745340693,"69013000",470615,920164,47.0615,-92.0164,47.0615
"1006",1.11828235868871,"69013100",470615,920164,47.0615,-92.0164,47.0615
"1007",0.720717557514627,"69014300",472802.9,918938,47.28029,-91.8938,47.28029
"1008",-0.528298953503346,"69015700",477380,920228,47.738,-92.0228,47.738
"1009",0.0204076604015541,"69016100",478590.875,920380.8125,47.8590875,-92.03808125,47.8590875
"1010",0.0896133308890938,"69016300",478527,919767,47.8527,-91.9767,47.8527
"1011",1.39270740581059,"69016800",479542,919565,47.9542,-91.9565,47.9542
"1012",0.971302861742599,"69017400",479830,919356,47.983,-91.9356,47.983
"1013",1.03289116712229,"69017500",479824,920219,47.9824,-92.0219,47.9824
"1014",1.03677648994789,"69018100",479830,919793,47.983,-91.9793,47.983
"1015",0.149454737344235,"69019000",480715.977272727,919847.545454545,48.0715977272727,-91.9847545454545,48.0715977272727
"1016",0.757524935788115,"69019900",480718,919410,48.0718,-91.941,48.0718
"1017",0.68717125662341,"69020500",481731,920271,48.1731,-92.0271,48.1731
"1018",-0.463060945364342,"69021700",478525,920616,47.8525,-92.0616,47.8525
"1019",0.212266430460817,"69021800",478234,920614,47.8234,-92.0614,47.8234
"1020",1.5207589951937,"69022000",479392,920619,47.9392,-92.0619,47.9392
"1021",0.465161991123702,"69022400",483327,922035,48.3327,-92.2035,48.3327
"1022",-0.0972618906968768,"69024800",NA,NA,NA,NA,NA
"1023",1.04190866211808,"69024900",475253,921230,47.5253,-92.123,47.5253
"1024",-0.121805179610075,"69025400",477655,920825,47.7655,-92.0825,47.7655
"1025",0.090649918703567,"69027800",478377,920833,47.8377,-92.0833,47.8377
"1026",-0.364527863932211,"69028501",478088,920616,47.8088,-92.0616,47.8088
"1027",0.661432594565393,"69031600",480259,920858,48.0259,-92.0858,48.0259
"1028",0.781730867736864,"69032900",481293,921376,48.1293,-92.1376,48.1293
"1029",0.948644585839647,"69033000",NA,NA,NA,NA,NA
"1030",0.900544681187728,"69034300",482453,921583,48.2453,-92.1583,48.2453
"1031",0.866302991834782,"69035000",482748,920933,48.2748,-92.0933,48.2748
"1032",0.837251728116004,"69036900",483331,921598,48.3331,-92.1598,48.3331
"1033",-0.446035394866314,"69037100",468728,922063,46.8728,-92.2063,46.8728
"1034",0.765655893715955,"69037200",470323,921857,47.0323,-92.1857,47.0323
"1035",0.407590461330312,"69037300",470323,921857,47.0323,-92.1857,47.0323
"1036",0.780997905289254,"69037500",472924,921860,47.2924,-92.186,47.2924
"1037",0.36278929866157,"69037600",474952,921858,47.4952,-92.1858,47.4952
"1038",-0.282929990579105,"69037800",478960,924497,47.896,-92.4497,47.896
"1039",1.18319436530238,"69038300",482145,922018,48.2145,-92.2018,48.2145
"1040",1.22620584278487,"69041201",472055,922279,47.2055,-92.2279,47.2055
"1041",1.31726676175143,"69041202",472055,922279,47.2055,-92.2279,47.2055
"1042",0.583359514427197,"69041900",474519,922491,47.4519,-92.2491,47.4519
"1043",0.559818575507894,"69042000",474375,922489,47.4375,-92.2489,47.4375
"1044",0.35864093806769,"69042600",473788,922499,47.3788,-92.2499,47.3788
"1045",-1.53435117571421,"69042900",475383,922875,47.5383,-92.2875,47.5383
"1046",1.38354435140174,"69043400",NA,NA,NA,NA,NA
"1047",1.493447672612,"69043401",475526,922725,47.5526,-92.2725,47.5526
"1048",1.59696714661448,"69043402",475526,922725,47.5526,-92.2725,47.5526
"1049",-0.650241471421609,"69044600",478817,922082,47.8817,-92.2082,47.8817
"1050",0.0622095895999541,"69045500",479830,922771,47.983,-92.2771,47.983
"1051",0.447125306206608,"69045600",481282,922870,48.1282,-92.287,48.1282
"1052",1.33009865725863,"69045700",481139,923101,48.1139,-92.3101,48.1139
"1053",0.3774283031304,"69046100",NA,NA,NA,NA,NA
"1054",1.30719963244316,"69046400",481855,922444,48.1855,-92.2444,48.1855
"1055",1.14973726951772,"69046500",481855,922444,48.1855,-92.2444,48.1855
"1056",1.11697111443415,"69046900",482452,922244,48.2452,-92.2244,48.2452
"1057",1.09159828915194,"69047000",482452,922244,48.2452,-92.2244,48.2452
"1058",1.16549287311167,"69047300",482890,922249,48.289,-92.2249,48.289
"1059",1.05725917888537,"69048100",482890,922249,48.289,-92.2249,48.289
"1060",0.980106107145367,"69048400",482594,922683,48.2594,-92.2683,48.2594
"1061",1.35152323827103,"69048700",483327,922035,48.3327,-92.2035,48.3327
"1062",-0.300026978425819,"69048900",468872,923121,46.8872,-92.3121,46.8872
"1063",0.00325170926476402,"69049000",468581,923121,46.8581,-92.3121,46.8581
"1064",-0.334511963789208,"69049100",469454,923113,46.9454,-92.3113,46.9454
"1065",1.00720039395296,"69049500",NA,NA,NA,NA,NA
"1066",0.989179446379232,"69049600",475090,923368,47.509,-92.3368,47.509
"1067",0.320762871782552,"69049800",479831,923196,47.9831,-92.3196,47.9831
"1068",0.317230411725634,"69051100",468586,923964,46.8586,-92.3964,46.8586
"1069",0.00527390214336426,"69052100",471040,924183,47.104,-92.4183,47.104
"1070",0.352555424900019,"69052900",471329,924196,47.1329,-92.4196,47.1329
"1071",-0.358744756498009,"69054400",472200,923978,47.22,-92.3978,47.22
"1072",-0.213061522360568,"69055300",474370,923361.272727273,47.437,-92.3361272727273,47.437
"1073",0.0285824963802591,"69055600",474227,923795,47.4227,-92.3795,47.4227
"1074",0.997634751007213,"69056200",473789,923144,47.3789,-92.3144,47.3789
"1075",1.14572796644569,"69056500",474661,923361,47.4661,-92.3361,47.4661
"1076",0.969827718747238,"69058000",477796,923833,47.7796,-92.3833,47.7796
"1077",-0.606442321465253,"69058100",478089,924049,47.8089,-92.4049,47.8089
"1078",0.363274970116457,"69058200",479248,924054,47.9248,-92.4054,47.9248
"1079",0.0938442691549644,"69058700",479973,923629,47.9973,-92.3629,47.9973
"1080",1.35636633197747,"69058900",481140,923336,48.114,-92.3336,48.114
"1081",1.10566910365886,"69059000",480997,923553,48.0997,-92.3553,48.0997
"1082",-0.283026779893659,"69059100",480856,924205,48.0856,-92.4205,48.0856
"1083",1.23990479676222,"69060400",482723,924240,48.2723,-92.424,48.2723
"1084",1.05622464941564,"69060800",482576,924021,48.2576,-92.4021,48.2576
"1085",0.166126141712219,"69061500",481714,925103,48.1714,-92.5103,48.1714
